Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Function,10048._process_instr_import_name,gpt-oss/10048.py,,,,,,,,,,,,,,,,,,,,,,47.0,8.0,21.0,8.0,20.0,18.0,10.0,1.0,20.0,8.0,19.0,5.0,5.0,5.0,5.0,4.0,,,,,,,2.0,0.86,,,,,,10048.py,10048._process_instr_import_name:::10048.py
Function,100482.setup,gpt-oss/100482.py,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,100482.py,100482.setup:::100482.py
Function,10051._make_function,gpt-oss/10051.py,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,4.0,2.0,3.0,4.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,10051.py,10051._make_function:::10051.py
Function,100578.log_warning,gpt-oss/100578.py,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,13.0,4.0,12.0,14.0,2.0,0.0,10.0,4.0,9.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.08,,,,,,100578.py,100578.log_warning:::100578.py
Function,100579.log_error,gpt-oss/100579.py,,,,,,,,,,,,,,,,,,,,,,21.0,3.0,6.0,2.0,5.0,12.0,2.0,0.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,100579.py,100579.log_error:::100579.py
Function,100583.set_indent,gpt-oss/100583.py,,,,,,,,,,,,,,,,,,,,,,40.0,5.0,17.0,3.0,16.0,18.0,12.0,1.0,15.0,3.0,14.0,5.0,5.0,6.0,6.0,1.0,,,,,,,2.0,1.06,,,,,,100583.py,100583.set_indent:::100583.py
Function,100584.gridPointsFromEdges,gpt-oss/100584.py,,,,,,,,,,,,,,,,,,,,,,64.0,8.0,28.0,12.0,27.0,28.0,24.0,1.0,27.0,11.0,26.0,6.0,6.0,6.0,6.0,4.0,,,,,,,2.0,1.0,,,,,,100584.py,100584.gridPointsFromEdges:::100584.py
Function,100591.getPluginVersion,gpt-oss/100591.py,,,,,,,,,,,,,,,,,,,,,,31.0,4.0,18.0,7.0,17.0,9.0,12.0,1.0,18.0,6.0,17.0,6.0,6.0,6.0,6.0,6.0,,,,,,,2.0,0.5,,,,,,100591.py,100591.getPluginVersion:::100591.py
Function,100645.nocatch,gpt-oss/100645.py,,,,,,,,,,,,,,,,,,,,,,43.0,0.0,26.0,7.0,24.0,17.0,10.0,1.0,23.0,7.0,21.0,6.0,6.0,6.0,6.0,6.0,,,,,,,4.0,0.65,,,,,,100645.py,100645.nocatch:::100645.py
Function,100652.execute_get_text,gpt-oss/100652.py,,,,,,,,,,,,,,,,,,,,,,33.0,2.0,14.0,3.0,13.0,17.0,3.0,0.0,8.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,1.21,,,,,,100652.py,100652.execute_get_text:::100652.py
Function,100660.setup,gpt-oss/100660.py,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,8.0,1.0,7.0,4.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,100660.py,100660.setup:::100660.py
Function,100728.filter_headers,gpt-oss/100728.py,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,11.0,4.0,10.0,3.0,6.0,1.0,11.0,4.0,10.0,5.0,5.0,7.0,7.0,4.0,,,,,,,2.0,0.27,,,,,,100728.py,100728.filter_headers:::100728.py
Function,100752.disable,gpt-oss/100752.py,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.5,,,,,,100752.py,100752.disable:::100752.py
Function,100761.U_ij,gpt-oss/100761.py,,,,,,,,,,,,,,,,,,,,,,37.0,6.0,9.0,8.0,8.0,22.0,1.0,0.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.44,,,,,,100761.py,100761.U_ij:::100761.py
Function,10080.overloaded_build,gpt-oss/10080.py,,,,,,,,,,,,,,,,,,,,,,63.0,10.0,31.0,9.0,24.0,22.0,2.0,0.0,26.0,9.0,19.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.71,,,,,,10080.py,10080.overloaded_build:::10080.py
Function,100815.consumer,gpt-oss/100815.py,,,,,,,,,,,,,,,,,,,,,,117.0,12.0,47.0,13.0,46.0,58.0,6.0,1.0,27.0,12.0,26.0,4.0,4.0,6.0,6.0,4.0,,,,,,,2.0,1.23,,,,,,100815.py,100815.consumer:::100815.py
Function,100824.setup_logging,gpt-oss/100824.py,,,,,,,,,,,,,,,,,,,,,,55.0,6.0,25.0,9.0,19.0,24.0,15.0,1.0,18.0,3.0,17.0,6.0,6.0,7.0,7.0,5.0,,,,,,,2.0,0.96,,,,,,100824.py,100824.setup_logging:::100824.py
Function,100832.config_defaults,gpt-oss/100832.py,,,,,,,,,,,,,,,,,,,,,,46.0,4.0,30.0,9.0,27.0,12.0,28.0,1.0,27.0,7.0,25.0,11.0,11.0,18.0,18.0,6.0,,,,,,,6.0,0.4,,,,,,100832.py,100832.config_defaults:::100832.py
Function,100834._env_filenames,gpt-oss/100834.py,,,,,,,,,,,,,,,,,,,,,,21.0,3.0,12.0,5.0,11.0,6.0,4.0,1.0,11.0,5.0,10.0,4.0,4.0,4.0,4.0,1.0,,,,,,,2.0,0.5,,,,,,100834.py,100834._env_filenames:::100834.py
Function,100856.reactToAMQPMessage,gpt-oss/100856.py,,,,,,,,,,,,,,,,,,,,,,50.0,7.0,19.0,4.0,18.0,24.0,18.0,1.0,17.0,4.0,16.0,6.0,6.0,7.0,7.0,1.0,,,,,,,2.0,1.26,,,,,,100856.py,100856.reactToAMQPMessage:::100856.py
Function,100873.autoconnect_callbacks_to_qt,gpt-oss/100873.py,,,,,,,,,,,,,,,,,,,,,,42.0,2.0,23.0,8.0,22.0,17.0,33.0,2.0,20.0,8.0,19.0,7.0,7.0,8.0,8.0,6.0,,,,,,,2.0,0.74,,,,,,100873.py,100873.autoconnect_callbacks_to_qt:::100873.py
Function,100884.recognise_model,gpt-oss/100884.py,,,,,,,,,,,,,,,,,,,,,,81.0,12.0,49.0,22.0,38.0,20.0,1280.0,3.0,39.0,10.0,37.0,13.0,13.0,14.0,14.0,9.0,,,,,,,3.0,0.41,,,,,,100884.py,100884.recognise_model:::100884.py
Function,100987.check_token,gpt-oss/100987.py,,,,,,,,,,,,,,,,,,,,,,68.0,8.0,38.0,7.0,37.0,22.0,6.0,1.0,20.0,7.0,19.0,6.0,6.0,6.0,6.0,6.0,,,,,,,1.0,0.58,,,,,,100987.py,100987.check_token:::100987.py
Function,101053.word_tokenize,gpt-oss/101053.py,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,12.0,3.0,11.0,4.0,8.0,1.0,11.0,3.0,10.0,5.0,5.0,5.0,5.0,1.0,,,,,,,3.0,0.33,,,,,,101053.py,101053.word_tokenize:::101053.py
Function,101086.resolve_dependencies,gpt-oss/101086.py,,,,,,,,,,,,,,,,,,,,,,81.0,10.0,35.0,9.0,33.0,36.0,600.0,3.0,31.0,9.0,29.0,15.0,15.0,16.0,16.0,6.0,,,,,,,4.0,1.03,,,,,,101086.py,101086.resolve_dependencies:::101086.py
Function,101123.search,gpt-oss/101123.py,,,,,,,,,,,,,,,,,,,,,,43.0,6.0,18.0,6.0,17.0,19.0,4.0,1.0,17.0,6.0,16.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,1.06,,,,,,101123.py,101123.search:::101123.py
Function,10119.validate_srec_checksum,gpt-oss/10119.py,,,,,,,,,,,,,,,,,,,,,,53.0,11.0,30.0,8.0,29.0,13.0,9.0,1.0,30.0,8.0,29.0,9.0,9.0,9.0,9.0,9.0,,,,,,,1.0,0.43,,,,,,10119.py,10119.validate_srec_checksum:::10119.py
Function,10123.parse_srec,gpt-oss/10123.py,,,,,,,,,,,,,,,,,,,,,,86.0,16.0,46.0,15.0,45.0,27.0,2048.0,3.0,43.0,15.0,42.0,13.0,13.0,13.0,13.0,13.0,,,,,,,1.0,0.59,,,,,,10123.py,10123.parse_srec:::10123.py
Function,101235.is_unknown,gpt-oss/101235.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,0.0,0.5,,,,,,101235.py,101235.is_unknown:::101235.py
Function,101243.sanitize_report_string,gpt-oss/101243.py,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,6.0,2.0,5.0,7.0,2.0,0.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,1.17,,,,,,101243.py,101243.sanitize_report_string:::101243.py
Function,101244.sanitize_line,gpt-oss/101244.py,,,,,,,,,,,,,,,,,,,,,,19.0,3.0,7.0,1.0,6.0,9.0,1.0,0.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.29,,,,,,101244.py,101244.sanitize_line:::101244.py
Function,101246.sanitize_report_list,gpt-oss/101246.py,,,,,,,,,,,,,,,,,,,,,,51.0,7.0,19.0,8.0,16.0,26.0,9.0,1.0,17.0,6.0,16.0,5.0,5.0,7.0,7.0,5.0,,,,,,,2.0,1.37,,,,,,101246.py,101246.sanitize_report_list:::101246.py
Function,101252.get_wind,gpt-oss/101252.py,,,,,,,,,,,,,,,,,,,,,,70.0,10.0,26.0,12.0,25.0,34.0,4.0,1.0,21.0,12.0,20.0,6.0,6.0,6.0,6.0,3.0,,,,,,,3.0,1.31,,,,,,101252.py,101252.get_wind:::101252.py
Function,101256.get_type_and_times,gpt-oss/101256.py,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,23.0,8.0,22.0,4.0,8.0,1.0,17.0,8.0,16.0,8.0,8.0,8.0,8.0,1.0,,,,,,,2.0,0.17,,,,,,101256.py,101256.get_type_and_times:::101256.py
Function,101259.find_missing_taf_times,gpt-oss/101259.py,,,,,,,,,,,,,,,,,,,,,,49.0,9.0,19.0,5.0,18.0,21.0,17.0,1.0,19.0,5.0,18.0,6.0,6.0,8.0,8.0,5.0,,,,,,,2.0,1.11,,,,,,101259.py,101259.find_missing_taf_times:::101259.py
Function,101261._get_digit_list,gpt-oss/101261.py,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,12.0,3.0,11.0,3.0,4.0,1.0,12.0,3.0,11.0,4.0,4.0,7.0,7.0,3.0,,,,,,,1.0,0.25,,,,,,101261.py,101261._get_digit_list:::101261.py
Function,101264.split_cloud,gpt-oss/101264.py,,,,,,,,,,,,,,,,,,,,,,28.0,3.0,15.0,5.0,14.0,10.0,5.0,1.0,14.0,5.0,13.0,5.0,5.0,6.0,6.0,5.0,,,,,,,1.0,0.67,,,,,,101264.py,101264.split_cloud:::101264.py
Function,101266.get_flight_rules,gpt-oss/101266.py,,,,,,,,,,,,,,,,,,,,,,56.0,5.0,39.0,8.0,36.0,22.0,1.0,0.0,38.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.56,,,,,,101266.py,101266.get_flight_rules:::101266.py
Function,101267.get_taf_flight_rules,gpt-oss/101267.py,,,,,,,,,,,,,,,,,,,,,,45.0,8.0,14.0,8.0,13.0,23.0,4.0,1.0,13.0,8.0,12.0,4.0,4.0,6.0,6.0,1.0,,,,,,,2.0,1.64,,,,,,101267.py,101267.get_taf_flight_rules:::101267.py
Function,101268.get_ceiling,gpt-oss/101268.py,,,,,,,,,,,,,,,,,,,,,,53.0,10.0,20.0,4.0,19.0,23.0,49.0,2.0,18.0,4.0,17.0,8.0,8.0,8.0,8.0,6.0,,,,,,,2.0,1.15,,,,,,101268.py,101268.get_ceiling:::101268.py
Function,101269.parse_date,gpt-oss/101269.py,,,,,,,,,,,,,,,,,,,,,,33.0,4.0,21.0,7.0,20.0,11.0,18.0,1.0,18.0,7.0,17.0,6.0,6.0,6.0,6.0,4.0,,,,,,,1.0,0.52,,,,,,101269.py,101269.parse_date:::101269.py
Function,101467.cst_now,gpt-oss/101467.py,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.5,,,,,,101467.py,101467.cst_now:::101467.py
Function,101469.now,gpt-oss/101469.py,,,,,,,,,,,,,,,,,,,,,,25.0,3.0,10.0,4.0,9.0,12.0,3.0,0.0,10.0,4.0,9.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,1.2,,,,,,101469.py,101469.now:::101469.py
Function,101507.sync,gpt-oss/101507.py,,,,,,,,,,,,,,,,,,,,,,82.0,13.0,52.0,18.0,48.0,17.0,31.0,1.0,46.0,18.0,42.0,9.0,9.0,11.0,11.0,6.0,,,,,,,4.0,0.33,,,,,,101507.py,101507.sync:::101507.py
Function,101551.createRepoObjects,gpt-oss/101551.py,,,,,,,,,,,,,,,,,,,,,,47.0,5.0,28.0,11.0,27.0,14.0,20.0,1.0,23.0,10.0,22.0,6.0,6.0,6.0,6.0,4.0,,,,,,,2.0,0.5,,,,,,101551.py,101551.createRepoObjects:::101551.py
Function,10157.iter_steps,gpt-oss/10157.py,,,,,,,,,,,,,,,,,,,,,,26.0,2.0,8.0,4.0,6.0,16.0,3.0,0.0,8.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,2.0,,,,,,10157.py,10157.iter_steps:::10157.py
Function,101571.metar,gpt-oss/101571.py,,,,,,,,,,,,,,,,,,,,,,26.0,2.0,19.0,5.0,18.0,5.0,3.0,0.0,8.0,5.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.26,,,,,,101571.py,101571.metar:::101571.py
Function,101579.slurp,gpt-oss/101579.py,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,3.0,2.0,2.0,11.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,3.67,,,,,,101579.py,101579.slurp:::101579.py
Function,101582.resolve_request_path,gpt-oss/101582.py,,,,,,,,,,,,,,,,,,,,,,31.0,5.0,10.0,4.0,9.0,16.0,6.0,1.0,10.0,4.0,9.0,4.0,4.0,4.0,4.0,3.0,,,,,,,2.0,1.6,,,,,,101582.py,101582.resolve_request_path:::101582.py
Function,101616.on_post,gpt-oss/101616.py,,,,,,,,,,,,,,,,,,,,,,37.0,2.0,28.0,7.0,27.0,7.0,15.0,1.0,27.0,6.0,26.0,7.0,7.0,7.0,7.0,4.0,,,,,,,2.0,0.25,,,,,,101616.py,101616.on_post:::101616.py
Function,101635.make_release,gpt-oss/101635.py,,,,,,,,,,,,,,,,,,,,,,50.0,7.0,27.0,8.0,26.0,16.0,64.0,2.0,27.0,8.0,26.0,7.0,7.0,7.0,7.0,4.0,,,,,,,1.0,0.59,,,,,,101635.py,101635.make_release:::101635.py
Function,101649.pre_create,gpt-oss/101649.py,,,,,,,,,,,,,,,,,,,,,,32.0,3.0,16.0,4.0,15.0,13.0,3.0,0.0,11.0,3.0,10.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.81,,,,,,101649.py,101649.pre_create:::101649.py
Function,101667._compare_list,gpt-oss/101667.py,,,,,,,,,,,,,,,,,,,,,,72.0,7.0,45.0,12.0,43.0,20.0,28.0,1.0,33.0,12.0,31.0,12.0,12.0,14.0,14.0,1.0,,,,,,,4.0,0.44,,,,,,101667.py,101667._compare_list:::101667.py
Function,101695.inject_init,gpt-oss/101695.py,,,,,,,,,,,,,,,,,,,,,,52.0,5.0,35.0,12.0,33.0,12.0,16.0,1.0,25.0,11.0,23.0,7.0,7.0,9.0,9.0,1.0,,,,,,,3.0,0.34,,,,,,101695.py,101695.inject_init:::101695.py
Function,10170._getch_unix,gpt-oss/10170.py,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,24.0,7.0,23.0,7.0,8.0,1.0,23.0,7.0,22.0,10.0,10.0,10.0,10.0,7.0,,,,,,,4.0,0.29,,,,,,10170.py,10170._getch_unix:::10170.py
Function,101714._to_rest,gpt-oss/101714.py,,,,,,,,,,,,,,,,,,,,,,62.0,10.0,28.0,5.0,26.0,24.0,24.0,1.0,28.0,5.0,26.0,6.0,6.0,8.0,8.0,1.0,,,,,,,2.0,0.86,,,,,,101714.py,101714._to_rest:::101714.py
Function,101748.get_all_tweets,gpt-oss/101748.py,,,,,,,,,,,,,,,,,,,,,,28.0,3.0,19.0,6.0,18.0,6.0,5.0,1.0,12.0,6.0,11.0,4.0,4.0,4.0,4.0,3.0,,,,,,,2.0,0.32,,,,,,101748.py,101748.get_all_tweets:::101748.py
Function,101750.generate_slug,gpt-oss/101750.py,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,12.0,4.0,11.0,7.0,8.0,1.0,11.0,4.0,10.0,4.0,4.0,4.0,4.0,1.0,,,,,,,1.0,0.58,,,,,,101750.py,101750.generate_slug:::101750.py
Function,101772.sync_and_deploy_gateway,gpt-oss/101772.py,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,9.0,2.0,8.0,1.0,4.0,1.0,9.0,1.0,8.0,3.0,3.0,3.0,3.0,3.0,,,,,,,1.0,0.11,,,,,,101772.py,101772.sync_and_deploy_gateway:::101772.py
Function,101774.execute_as,gpt-oss/101774.py,,,,,,,,,,,,,,,,,,,,,,64.0,9.0,34.0,10.0,32.0,21.0,48.0,2.0,25.0,9.0,23.0,7.0,7.0,7.0,7.0,6.0,,,,,,,1.0,0.62,,,,,,101774.py,101774.execute_as:::101774.py
Function,101781.init,gpt-oss/101781.py,,,,,,,,,,,,,,,,,,,,,,59.0,5.0,36.0,9.0,31.0,18.0,2.0,0.0,32.0,8.0,27.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.5,,,,,,101781.py,101781.init:::101781.py
Function,101818.unite_dataset,gpt-oss/101818.py,,,,,,,,,,,,,,,,,,,,,,38.0,5.0,14.0,5.0,12.0,19.0,10.0,1.0,14.0,5.0,12.0,5.0,5.0,5.0,5.0,3.0,,,,,,,2.0,1.36,,,,,,101818.py,101818.unite_dataset:::101818.py
Function,101851.benchmark,gpt-oss/101851.py,,,,,,,,,,,,,,,,,,,,,,41.0,6.0,17.0,5.0,16.0,18.0,24.0,1.0,17.0,5.0,16.0,6.0,6.0,6.0,6.0,3.0,,,,,,,2.0,1.06,,,,,,101851.py,101851.benchmark:::101851.py
Function,101894._get_type,gpt-oss/101894.py,,,,,,,,,,,,,,,,,,,,,,82.0,5.0,59.0,9.0,53.0,18.0,2.0,0.0,13.0,9.0,7.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.31,,,,,,101894.py,101894._get_type:::101894.py
Function,101937.translate,gpt-oss/101937.py,,,,,,,,,,,,,,,,,,,,,,44.0,5.0,18.0,11.0,17.0,21.0,3.0,0.0,16.0,11.0,15.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,1.17,,,,,,101937.py,101937.translate:::101937.py
Function,10195.print_exc_plus,gpt-oss/10195.py,,,,,,,,,,,,,,,,,,,,,,23.0,2.0,17.0,7.0,16.0,4.0,5.0,1.0,17.0,7.0,16.0,5.0,5.0,5.0,5.0,1.0,,,,,,,3.0,0.24,,,,,,10195.py,10195.print_exc_plus:::10195.py
Function,101974.css,gpt-oss/101974.py,,,,,,,,,,,,,,,,,,,,,,31.0,5.0,16.0,5.0,15.0,10.0,2.0,0.0,10.0,4.0,9.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.63,,,,,,101974.py,101974.css:::101974.py
Function,101981._safe_hasattr,gpt-oss/101981.py,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,7.0,1.0,6.0,4.0,2.0,0.0,7.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.57,,,,,,101981.py,101981._safe_hasattr:::101981.py
