Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"108.EnhancedAudioDetector._detect_atmos",human/108.py,,,,,,,,,,,,,,,,,,,,,,28,4,20,4,19,8,3,0,10,4,9,3,3,3,3,3,,,,,,,2,0.40,,,,,
Function,"108.EnhancedAudioDetector._detect_audio_format",human/108.py,,,,,,,,,,,,,,,,,,,,,,49,8,34,3,33,7,13,1,28,3,27,13,13,16,16,13,,,,,,,2,0.21,,,,,
Function,"108.EnhancedAudioDetector._detect_channel_layout",human/108.py,,,,,,,,,,,,,,,,,,,,,,19,2,14,1,13,3,7,1,10,1,9,7,7,7,7,7,,,,,,,1,0.21,,,,,
Function,"108.EnhancedAudioDetector._detect_dts_x",human/108.py,,,,,,,,,,,,,,,,,,,,,,28,4,20,4,19,8,3,0,10,4,9,3,3,3,3,3,,,,,,,2,0.40,,,,,
Function,"108.EnhancedAudioDetector._detect_lossless",human/108.py,,,,,,,,,,,,,,,,,,,,,,15,3,9,4,8,3,3,0,9,4,8,3,3,4,4,3,,,,,,,1,0.33,,,,,
Function,"108.EnhancedAudioDetector._detect_object_based",human/108.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,2,2,1,,,,,,,0,0.50,,,,,
Function,"108.EnhancedAudioDetector._extract_bitrate",human/108.py,,,,,,,,,,,,,,,,,,,,,,14,0,12,3,11,4,4,1,11,3,10,4,4,5,5,4,,,,,,,3,0.33,,,,,
Function,"108.EnhancedAudioDetector._find_primary_audio_stream",human/108.py,,,,,,,,,,,,,,,,,,,,,,29,7,18,6,17,4,8,1,18,6,17,6,6,6,6,3,,,,,,,2,0.22,,,,,
Function,"108.EnhancedAudioDetector.extract_audio_info",human/108.py,,,,,,,,,,,,,,,,,,,,,,57,7,41,15,40,9,10,1,30,14,29,6,6,6,6,3,,,,,,,2,0.22,,,,,
Module File,"108.py",human/108.py,30,4,21,7,5,5,6,6,4,,,,,1,11,,11,,,,,351,59,242,67,223,80,0,0,173,63,157,0,0,0,0,0,13,13,16,16,13,,3,0.33,60,60,68,68,46
Class,"109.AssetFileChecker",human/109.py,36,5,28,3,5,5,5,5,2,0,2,0,0,,,,,10,4,10,10,373,61,281,76,270,35,,,155,73,144,,,,,,11,11,12,12,5,0,7,0.12,49,49,54,54,22
Function,"109.AssetFileChecker.__init__",human/109.py,,,,,,,,,,,,,,,,,,,,,,19,0,19,5,18,0,1,0,6,5,5,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"109.AssetFileChecker._check_asset_content",human/109.py,,,,,,,,,,,,,,,,,,,,,,107,11,90,12,89,6,324,3,29,12,28,11,11,11,11,1,,,,,,,2,0.07,,,,,
Function,"109.AssetFileChecker._check_asset_file",human/109.py,,,,,,,,,,,,,,,,,,,,,,29,5,21,6,20,3,4,1,15,5,14,4,4,4,4,1,,,,,,,3,0.14,,,,,
Function,"109.AssetFileChecker._extract_asset_files",human/109.py,,,,,,,,,,,,,,,,,,,,,,21,4,13,8,12,4,3,0,13,8,12,3,3,3,3,1,,,,,,,2,0.31,,,,,
Function,"109.AssetFileChecker._generate_summary",human/109.py,,,,,,,,,,,,,,,,,,,,,,12,1,10,3,9,1,2,0,5,3,4,2,2,2,2,1,,,,,,,1,0.10,,,,,
Function,"109.AssetFileChecker.analyze_discourse_robots_sitemap",human/109.py,,,,,,,,,,,,,,,,,,,,,,49,8,36,15,35,8,20,1,28,15,27,10,10,12,12,5,,,,,,,7,0.22,,,,,
Function,"109.AssetFileChecker.analyze_javascript_endpoints",human/109.py,,,,,,,,,,,,,,,,,,,,,,39,6,31,10,30,3,7,1,17,10,16,7,7,9,9,3,,,,,,,6,0.10,,,,,
Function,"109.AssetFileChecker.check_asset_files",human/109.py,,,,,,,,,,,,,,,,,,,,,,42,9,30,9,29,3,6,1,24,8,23,6,6,7,7,5,,,,,,,4,0.10,,,,,
Function,"109.AssetFileChecker.get_asset_security_summary",human/109.py,,,,,,,,,,,,,,,,,,,,,,18,1,16,2,15,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.06,,,,,
Function,"109.AssetFileChecker.run",human/109.py,,,,,,,,,,,,,,,,,,,,,,25,6,14,5,13,5,4,1,14,4,13,4,4,4,4,3,,,,,,,2,0.36,,,,,
Module File,"109.py",human/109.py,36,5,28,3,5,5,5,5,2,,,,,1,10,,10,,,,,378,62,285,80,270,35,0,0,159,77,144,0,0,0,0,0,11,11,12,12,5,,7,0.12,49,49,54,54,22
Class,"11.Solution",human/11.py,7,0,7,0,3,3,3,3,3,0,4,0,0,,,,,1,0,1,1,10,0,8,4,6,2,,,8,4,6,,,,,,3,3,3,3,3,0,2,0.25,3,3,3,3,3
Function,"11.Solution.contains_duplicate",human/11.py,,,,,,,,,,,,,,,,,,,,,,7,0,7,3,6,0,3,0,7,3,6,3,3,3,3,3,,,,,,,2,0.00,,,,,
Module File,"11.py",human/11.py,7,0,7,0,3,3,3,3,3,,,,,1,1,,1,,,,,11,1,8,4,6,2,0,0,8,4,6,0,0,0,0,0,3,3,3,3,3,,2,0.25,3,3,3,3,3
Class,"110.AsyncOhlcvResourceWithRawResponse",human/110.py,6,1,5,0,1,1,1,1,1,0,0,0,0,,,,,1,2,1,1,7,1,6,4,4,0,,,4,4,2,,,,,,1,1,1,1,1,0,0,0.00,1,1,1,1,1
Function,"110.AsyncOhlcvResourceWithRawResponse.__init__",human/110.py,,,,,,,,,,,,,,,,,,,,,,6,1,5,3,4,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"110.py",human/110.py,6,1,5,0,1,1,1,1,1,,,,,1,1,,1,,,,,14,2,12,10,4,0,0,0,5,5,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Class,"111.DatasetFilter",human/111.py,16,3,8,4,3,3,3,3,1,0,4,0,0,,,,,2,1,3,3,62,14,26,14,21,22,,,24,13,20,,,,,,7,7,7,7,1,0,3,0.85,10,10,10,10,3
Function,"111.DatasetFilter.__init__",human/111.py,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,0,1,0,2,2,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"111.DatasetFilter._match_wildcard_patterns",human/111.py,,,,,,,,,,,,,,,,,,,,,,25,5,9,6,8,11,2,0,8,6,7,2,2,2,2,1,,,,,,,1,1.22,,,,,
Function,"111.DatasetFilter.apply_filters",human/111.py,,,,,,,,,,,,,,,,,,,,,,19,4,13,4,12,2,16,1,13,4,12,7,7,7,7,1,,,,,,,3,0.15,,,,,
Module File,"111.py",human/111.py,16,3,8,4,3,3,3,3,1,,,,,1,3,,3,,,,,66,15,29,17,21,22,0,0,27,16,20,0,0,0,0,0,7,7,7,7,1,,3,0.76,10,10,10,10,3
Abstract Class,"112.ResourceStore",human/112.py,5,0,5,0,2,2,2,2,2,0,4,0,0,,,,,4,2,4,4,24,3,21,13,12,1,,,15,9,10,,,,,,3,3,3,3,3,0,1,0.05,6,6,6,6,6
Function,"112.ResourceStore.__init__",human/112.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"112.ResourceStore.load",human/112.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,1,1,0,3,2,2,1,1,1,1,1,,,,,,,0,0.33,,,,,
Function,"112.ResourceStore.store",human/112.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,5,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"112.ResourceStore.url",human/112.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,2,7,0,3,0,6,2,5,3,3,3,3,3,,,,,,,1,0.00,,,,,
Module File,"112.py",human/112.py,5,0,5,0,2,2,2,2,2,,,,,1,4,,4,,,,,29,4,25,17,12,1,0,0,19,13,10,0,0,0,0,0,3,3,3,3,3,,1,0.04,6,6,6,6,6
Class,"113.Position",human/113.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,8,0,7,1,6,1,,,7,1,6,,,,,,0,0,0,0,0,0,0,0.14,0,0,0,0,0
Module File,"113.py",human/113.py,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,10,1,8,2,6,1,0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,,0,0.13,0,0,0,0,0
Class,"114.Message",human/114.py,9,0,7,3,4,4,4,4,3,0,1,0,0,,,,,1,0,1,1,18,2,13,5,11,4,,,13,5,11,,,,,,4,4,4,4,3,0,1,0.31,4,4,4,4,3
Function,"114.Message.__post_init__",human/114.py,,,,,,,,,,,,,,,,,,,,,,9,0,7,1,6,3,8,1,7,1,6,4,4,4,4,3,,,,,,,1,0.43,,,,,
Module File,"114.py",human/114.py,9,0,7,3,4,4,4,4,3,,,,,1,1,,1,,,,,22,3,16,8,11,4,0,0,16,8,11,0,0,0,0,0,4,4,4,4,3,,1,0.25,4,4,4,4,3
Class,"115.Solution",human/115.py,12,2,10,0,3,3,4,4,3,0,2,0,0,,,,,1,0,1,1,16,3,11,4,9,2,,,11,4,9,,,,,,3,3,4,4,3,0,2,0.18,3,3,4,4,3
Function,"115.Solution.has_cycle",human/115.py,,,,,,,,,,,,,,,,,,,,,,12,2,10,3,9,0,3,0,10,3,9,3,3,4,4,3,,,,,,,2,0.00,,,,,
Module File,"115.py",human/115.py,12,2,10,0,3,3,4,4,3,,,,,1,1,,1,,,,,18,4,12,5,9,2,0,0,12,5,9,0,0,0,0,0,3,3,4,4,3,,2,0.17,3,3,4,4,3
Class,"116.Driver",human/116.py,15,1,10,4,2,2,2,2,1,0,1,0,0,,,,,7,6,8,8,131,18,80,24,70,35,,,63,18,54,,,,,,3,3,3,3,3,0,2,0.44,15,15,15,15,10
Function,"116.Driver.__init__",human/116.py,,,,,,,,,,,,,,,,,,,,,,7,0,6,6,5,1,1,0,6,6,5,1,1,1,1,1,,,,,,,0,0.17,,,,,
Function,"116.Driver.close_browser",human/116.py,,,,,,,,,,,,,,,,,,,,,,11,0,10,2,9,2,3,0,10,1,9,3,3,3,3,1,,,,,,,2,0.20,,,,,
Function,"116.Driver.create_browser",human/116.py,,,,,,,,,,,,,,,,,,,,,,47,6,28,3,27,14,2,0,13,2,12,2,2,2,2,1,,,,,,,1,0.50,,,,,
Function,"116.Driver.getInstance",human/116.py,,,,,,,,,,,,,,,,,,,,,,16,2,6,2,5,8,1,0,6,2,5,1,1,1,1,1,,,,,,,1,1.33,,,,,
Function,"116.Driver.get_context",human/116.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"116.Driver.get_new_page",human/116.py,,,,,,,,,,,,,,,,,,,,,,18,1,13,3,12,4,3,0,12,2,11,3,3,3,3,3,,,,,,,2,0.31,,,,,
Function,"116.Driver.get_page",human/116.py,,,,,,,,,,,,,,,,,,,,,,11,1,6,2,5,4,2,0,6,1,5,2,2,2,2,1,,,,,,,1,0.67,,,,,
Function,"116.Driver.is_closed",human/116.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"116.py",human/116.py,15,1,10,4,2,2,2,2,1,,,,,1,8,,8,,,,,135,19,83,27,70,35,0,0,66,21,54,0,0,0,0,0,3,3,3,3,3,,2,0.42,15,15,15,15,10
Abstract Class,"117.SpinnerInterface",human/117.py,2,0,2,0,1,1,1,1,1,0,2,0,0,,,,,2,0,2,2,6,1,5,3,2,0,,,5,3,2,,,,,,1,1,1,1,1,0,0,0.00,2,2,2,2,2
Function,"117.SpinnerInterface.finish",human/117.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"117.SpinnerInterface.spin",human/117.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"117.py",human/117.py,2,0,2,0,1,1,1,1,1,,,,,1,2,,2,,,,,7,2,5,3,2,0,0,0,5,3,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,2,2,2,2,2
Class,"118.WindowOperationsMixin",human/118.py,28,2,20,6,3,3,3,3,3,0,4,0,0,,,,,2,0,2,2,58,5,41,10,38,12,,,23,9,20,,,,,,4,4,4,4,4,0,2,0.29,5,5,5,5,5
Function,"118.WindowOperationsMixin.find_and_click_menu_item",human/118.py,,,,,,,,,,,,,,,,,,,,,,41,3,29,8,28,9,4,1,20,7,19,4,4,4,4,4,,,,,,,2,0.31,,,,,
Function,"118.WindowOperationsMixin.get_window_region",human/118.py,,,,,,,,,,,,,,,,,,,,,,14,0,11,1,10,3,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.27,,,,,
Module File,"118.py",human/118.py,28,2,20,6,3,3,3,3,3,,,,,1,2,,2,,,,,65,6,47,16,38,12,0,0,29,15,20,0,0,0,0,0,4,4,4,4,4,,2,0.26,5,5,5,5,5
Class,"119.GitHubAPI",human/119.py,30,5,17,9,4,4,5,5,1,0,4,0,0,,,,,0,0,7,7,232,42,130,48,115,63,,,94,40,86,,,,,,10,10,13,13,3,0,3,0.48,31,31,35,35,9
Function,"119.GitHubAPI._enhance_asset_metadata",human/119.py,,,,,,,,,,,,,,,,,,,,,,22,4,9,3,8,9,1,0,7,3,6,1,1,1,1,1,,,,,,,0,1.00,,,,,
Function,"119.GitHubAPI._extract_platform_info",human/119.py,,,,,,,,,,,,,,,,,,,,,,47,6,31,5,30,10,64,2,18,5,17,10,10,13,13,1,,,,,,,1,0.32,,,,,
Function,"119.GitHubAPI._generate_friendly_name",human/119.py,,,,,,,,,,,,,,,,,,,,,,28,4,14,6,13,10,3,0,12,6,11,3,3,3,3,1,,,,,,,1,0.71,,,,,
Function,"119.GitHubAPI.categorize_assets",human/119.py,,,,,,,,,,,,,,,,,,,,,,40,7,23,9,22,13,24,1,19,9,18,7,7,7,7,1,,,,,,,3,0.57,,,,,
Function,"119.GitHubAPI.format_file_size",human/119.py,,,,,,,,,,,,,,,,,,,,,,25,5,13,4,12,7,5,1,12,4,11,4,4,5,5,3,,,,,,,1,0.54,,,,,
Function,"119.GitHubAPI.get_latest_release",human/119.py,,,,,,,,,,,,,,,,,,,,,,14,1,8,3,7,5,2,0,8,2,7,2,2,2,2,1,,,,,,,1,0.63,,,,,
Function,"119.GitHubAPI.get_release_assets",human/119.py,,,,,,,,,,,,,,,,,,,,,,34,7,19,5,18,8,6,1,12,5,11,4,4,4,4,1,,,,,,,1,0.42,,,,,
Module File,"119.py",human/119.py,30,5,17,9,4,4,5,5,1,,,,,1,7,,7,,,,,236,43,133,51,115,63,0,0,97,43,86,0,0,0,0,0,10,10,13,13,3,,3,0.47,31,31,35,35,9
Class,"12.GCGConfig",human/12.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,28,1,21,21,20,7,,,21,21,20,,,,,,0,0,0,0,0,0,0,0.33,0,0,0,0,0
Module File,"12.py",human/12.py,0,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,30,2,22,22,20,7,0,0,22,22,20,0,0,0,0,0,0,0,0,0,0,,0,0.32,0,0,0,0,0
Class,"120.VivianDotTriggerRecord",human/120.py,3,0,3,0,1,1,1,1,1,0,0,0,0,,,,,1,2,1,1,4,0,4,4,2,0,,,4,4,2,,,,,,1,1,1,1,1,0,0,0.00,1,1,1,1,1
Function,"120.VivianDotTriggerRecord.__init__",human/120.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"120.py",human/120.py,3,0,3,0,1,1,1,1,1,,,,,1,1,,1,,,,,5,1,4,4,2,0,0,0,4,4,2,0,0,0,0,0,1,1,1,1,1,,0,0.00,1,1,1,1,1
Abstract Class,"121.LLMResponse",human/121.py,9,1,5,3,1,1,1,1,1,0,5,0,0,,,,,7,6,7,7,77,15,35,19,27,28,,,31,18,23,,,,,,2,2,2,2,1,0,1,0.80,9,9,9,9,7
Function,"121.LLMResponse.__init__",human/121.py,,,,,,,,,,,,,,,,,,,,,,22,3,10,7,9,10,2,0,10,7,9,2,2,2,2,1,,,,,,,1,1.00,,,,,
