Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Class,100045.hhn_parameters,gpt-3-5/100045.py,13.0,0.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,1.0,1.0,19.0,1.0,9.0,9.0,7.0,16.0,,,9.0,9.0,7.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.78,1.0,1.0,1.0,1.0,1.0,100045.py,100045.hhn_parameters:::100045.py
Class,100050.legion_dynamic,gpt-3-5/100050.py,6.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,7.0,4.0,7.0,7.0,58.0,6.0,21.0,15.0,10.0,31.0,,,18.0,12.0,10.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.48,7.0,7.0,7.0,7.0,7.0,100050.py,100050.legion_dynamic:::100050.py
Class,100054.pcnn_dynamic,gpt-3-5/100054.py,6.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,8.0,2.0,8.0,8.0,62.0,7.0,20.0,13.0,9.0,35.0,,,18.0,11.0,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.75,8.0,8.0,8.0,8.0,8.0,100054.py,100054.pcnn_dynamic:::100054.py
Class,100057.pcnn_visualizer,gpt-3-5/100057.py,8.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,3.0,32.0,2.0,10.0,7.0,3.0,20.0,,,7.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,100057.py,100057.pcnn_visualizer:::100057.py
Class,100063.order_estimator,gpt-3-5/100063.py,11.0,0.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,2.0,30.0,1.0,9.0,7.0,4.0,20.0,,,7.0,5.0,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.22,2.0,2.0,2.0,2.0,2.0,100063.py,100063.order_estimator:::100063.py
Class,100070.syncsegm,gpt-3-5/100070.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,6.0,6.0,21.0,5.0,16.0,11.0,9.0,0.0,,,16.0,11.0,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,100070.py,100070.syncsegm:::100070.py
Class,100071.syncsegm_analyser,gpt-3-5/100071.py,7.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,5.0,5.0,45.0,5.0,12.0,8.0,6.0,28.0,,,12.0,8.0,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.33,5.0,5.0,5.0,5.0,5.0,100071.py,100071.syncsegm_analyser:::100071.py
Class,100072.syncsegm_visualizer,gpt-3-5/100072.py,7.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,2.0,21.0,1.0,7.0,5.0,2.0,13.0,,,5.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.86,2.0,2.0,2.0,2.0,2.0,100072.py,100072.syncsegm_visualizer:::100072.py
Class,100073.answer_reader,gpt-3-5/100073.py,8.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,6.0,4.0,6.0,6.0,59.0,6.0,24.0,15.0,17.0,29.0,,,23.0,14.0,16.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,1.21,9.0,9.0,9.0,9.0,6.0,100073.py,100073.answer_reader:::100073.py
Class,100083.SIMPLE_ANSWERS,gpt-3-5/100083.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,14.0,3.0,7.0,5.0,3.0,4.0,,,7.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.57,3.0,3.0,3.0,3.0,3.0,100083.py,100083.SIMPLE_ANSWERS:::100083.py
Class,100084.SIMPLE_SAMPLES,gpt-3-5/100084.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,4.0,4.0,20.0,3.0,12.0,6.0,7.0,5.0,,,11.0,6.0,6.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.42,5.0,5.0,5.0,5.0,4.0,100084.py,100084.SIMPLE_SAMPLES:::100084.py
Class,100085.color,gpt-3-5/100085.py,7.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,15.0,2.0,5.0,4.0,2.0,8.0,,,4.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,100085.py,100085.color:::100085.py
Class,100086.dimension_info,gpt-3-5/100086.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,10.0,6.0,10.0,10.0,40.0,10.0,27.0,18.0,16.0,3.0,,,27.0,18.0,16.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11,10.0,10.0,10.0,10.0,10.0,100086.py,100086.dimension_info:::100086.py
Class,100087.graph,gpt-3-5/100087.py,6.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,6.0,6.0,51.0,6.0,20.0,15.0,9.0,25.0,,,16.0,11.0,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.25,6.0,6.0,6.0,6.0,6.0,100087.py,100087.graph:::100087.py
Class,100089.distance_metric,gpt-3-5/100089.py,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,,,,,11.0,6.0,11.0,11.0,55.0,10.0,45.0,18.0,33.0,0.0,,,38.0,18.0,26.0,,,,,,6.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,19.0,19.0,19.0,19.0,18.0,100089.py,100089.distance_metric:::100089.py
Class,100094.ConstantComponent,gpt-3-5/100094.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,2.0,2.0,7.0,2.0,5.0,4.0,2.0,0.0,,,5.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,100094.py,100094.ConstantComponent:::100094.py
Class,100095.DistributionalComponent,gpt-3-5/100095.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,8.0,1.0,8.0,8.0,30.0,8.0,22.0,10.0,13.0,0.0,,,22.0,10.0,13.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,100095.py,100095.DistributionalComponent:::100095.py
Class,100096.ResponseComponent,gpt-3-5/100096.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,2.0,2.0,8.0,2.0,5.0,4.0,2.0,1.0,,,5.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,2.0,2.0,2.0,2.0,2.0,100096.py,100096.ResponseComponent:::100096.py
Class,100097.PyMCModel,gpt-3-5/100097.py,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,11.0,0.0,11.0,11.0,70.0,11.0,25.0,14.0,11.0,34.0,,,23.0,12.0,11.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.36,11.0,11.0,11.0,11.0,11.0,100097.py,100097.PyMCModel:::100097.py
Class,100098.CommonTerm,gpt-3-5/100098.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,19.0,3.0,8.0,6.0,3.0,8.0,,,7.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,100098.py,100098.CommonTerm:::100098.py
Class,100100.HSGPTerm,gpt-3-5/100100.py,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,4.0,4.0,34.0,4.0,10.0,7.0,4.0,20.0,,,9.0,6.0,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,100100.py,100100.HSGPTerm:::100100.py
Class,100101.InterceptTerm,gpt-3-5/100101.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,17.0,3.0,8.0,6.0,3.0,6.0,,,7.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75,3.0,3.0,3.0,3.0,3.0,100101.py,100101.InterceptTerm:::100101.py
Class,100102.ResponseTerm,gpt-3-5/100102.py,5.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,5.0,5.0,38.0,5.0,13.0,9.0,6.0,20.0,,,12.0,8.0,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.54,5.0,5.0,5.0,5.0,5.0,100102.py,100102.ResponseTerm:::100102.py
Class,100104.Family,gpt-3-5/100104.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,11.0,4.0,11.0,11.0,65.0,11.0,29.0,19.0,14.0,25.0,,,26.0,16.0,14.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.86,11.0,11.0,11.0,11.0,11.0,100104.py,100104.Family:::100104.py
Class,100106.Likelihood,gpt-3-5/100106.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,7.0,4.0,7.0,7.0,28.0,6.0,22.0,16.0,10.0,0.0,,,18.0,12.0,10.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,7.0,100106.py,100106.Likelihood:::100106.py
Class,100107.Link,gpt-3-5/100107.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,3.0,3.0,12.0,2.0,10.0,8.0,6.0,0.0,,,10.0,8.0,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,100107.py,100107.Link:::100107.py
Class,100139.Estimate,gpt-3-5/100139.py,8.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,1.0,1.0,22.0,1.0,5.0,5.0,3.0,16.0,,,5.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.2,1.0,1.0,1.0,1.0,1.0,100139.py,100139.Estimate:::100139.py
Class,100140.PredictiveDifferences,gpt-3-5/100140.py,15.0,0.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,,,,,5.0,0.0,5.0,5.0,109.0,5.0,11.0,6.0,5.0,93.0,,,11.0,6.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.45,5.0,5.0,5.0,5.0,5.0,100140.py,100140.PredictiveDifferences:::100140.py
Class,100141.ResponseInfo,gpt-3-5/100141.py,6.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,29.0,2.0,7.0,5.0,5.0,20.0,,,7.0,5.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.86,1.0,1.0,1.0,1.0,1.0,100141.py,100141.ResponseInfo:::100141.py
Class,100142.ConditionalInfo,gpt-3-5/100142.py,10.0,0.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,27.0,2.0,5.0,2.0,3.0,20.0,,,5.0,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,100142.py,100142.ConditionalInfo:::100142.py
Class,100143.Covariates,gpt-3-5/100143.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,3.0,4.0,,,4.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100143.py,100143.Covariates:::100143.py
Class,100146.DistributionalComponent,gpt-3-5/100146.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,16.0,5.0,16.0,16.0,84.0,16.0,43.0,28.0,20.0,25.0,,,37.0,22.0,20.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.58,16.0,16.0,16.0,16.0,16.0,100146.py,100146.DistributionalComponent:::100146.py
Class,100149.Prior,gpt-3-5/100149.py,5.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,5.0,5.0,43.0,5.0,18.0,10.0,12.0,20.0,,,14.0,10.0,8.0,,,,,,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.11,5.0,5.0,9.0,9.0,5.0,100149.py,100149.Prior:::100149.py
Class,100150.PriorScaler,gpt-3-5/100150.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,9.0,1.0,9.0,9.0,29.0,9.0,19.0,11.0,9.0,1.0,,,19.0,11.0,9.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,9.0,9.0,9.0,9.0,9.0,100150.py,100150.PriorScaler:::100150.py
Class,100157.HSGP,gpt-3-5/100157.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,2.0,0.0,3.0,3.0,11.0,3.0,8.0,5.0,3.0,0.0,,,7.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,100157.py,100157.HSGP:::100157.py
Class,100194.FilesystemDataInfo,gpt-3-5/100194.py,4.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,7.0,1.0,4.0,3.0,2.0,2.0,,,4.0,3.0,2.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.5,2.0,2.0,2.0,2.0,1.0,100194.py,100194.FilesystemDataInfo:::100194.py
Class,100197._ExecutionRunParams,gpt-3-5/100197.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100197.py,100197._ExecutionRunParams:::100197.py
Class,100199._ProcessingData,gpt-3-5/100199.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100199.py,100199._ProcessingData:::100199.py
Class,100200.EONode,gpt-3-5/100200.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,4.0,0.0,4.0,4.0,26.0,4.0,12.0,5.0,7.0,10.0,,,12.0,5.0,7.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.83,4.0,4.0,4.0,4.0,4.0,100200.py,100200.EONode:::100200.py
Class,100201.ExceptionInfo,gpt-3-5/100201.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,3.0,1.0,,,4.0,1.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,100201.py,100201.ExceptionInfo:::100201.py
Class,100202.NodeStats,gpt-3-5/100202.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,4.0,1.0,,,5.0,1.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,100202.py,100202.NodeStats:::100202.py
Class,100205.EOWorkflow,gpt-3-5/100205.py,6.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,,,,,12.0,0.0,18.0,18.0,139.0,18.0,45.0,27.0,18.0,76.0,,,37.0,19.0,18.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.69,18.0,18.0,18.0,18.0,18.0,100205.py,100205.EOWorkflow:::100205.py
Class,100206.WorkflowResults,gpt-3-5/100206.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,15.0,3.0,8.0,5.0,4.0,4.0,,,8.0,5.0,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,3.0,3.0,3.0,3.0,3.0,100206.py,100206.WorkflowResults:::100206.py
Class,100227.KrigingObject,gpt-3-5/100227.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,9.0,2.0,6.0,5.0,3.0,1.0,,,6.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17,2.0,2.0,2.0,2.0,2.0,100227.py,100227.KrigingObject:::100227.py
Class,100262.EOExecutorVisualization,gpt-3-5/100262.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,,,,,8.0,1.0,10.0,10.0,47.0,10.0,23.0,14.0,10.0,14.0,,,21.0,12.0,10.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.61,10.0,10.0,10.0,10.0,10.0,100262.py,100262.EOExecutorVisualization:::100262.py
Class,100263._ErrorSummary,gpt-3-5/100263.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,3.0,1.0,3.0,3.0,14.0,3.0,8.0,6.0,3.0,3.0,,,7.0,5.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38,3.0,3.0,3.0,3.0,3.0,100263.py,100263._ErrorSummary:::100263.py
Class,100264.MatplotlibVisualization,gpt-3-5/100264.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,,,,,12.0,0.0,12.0,12.0,38.0,12.0,25.0,13.0,12.0,1.0,,,25.0,13.0,12.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.04,12.0,12.0,12.0,12.0,12.0,100264.py,100264.MatplotlibVisualization:::100264.py
Class,100267.EOWorkflowVisualization,gpt-3-5/100267.py,10.0,0.0,7.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,3.0,1.0,4.0,4.0,46.0,4.0,28.0,15.0,22.0,14.0,,,26.0,14.0,21.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.5,10.0,10.0,10.0,10.0,4.0,100267.py,100267.EOWorkflowVisualization:::100267.py
Class,100361.BaseProfile,gpt-3-5/100361.py,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,,,,5.0,0.0,5.0,5.0,27.0,5.0,11.0,6.0,5.0,11.0,,,11.0,6.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,100361.py,100361.BaseProfile:::100361.py
Class,100365.Config,gpt-3-5/100365.py,5.0,0.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,4.0,1.0,4.0,4.0,24.0,4.0,19.0,7.0,14.0,2.0,,,17.0,6.0,12.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.11,7.0,7.0,7.0,7.0,4.0,100365.py,100365.Config:::100365.py
