Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Function,100204.containing_bins,gpt-3-5/100204.py,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,13.0,6.0,12.0,0.0,16.0,1.0,13.0,6.0,12.0,6.0,6.0,8.0,8.0,1.0,,,,,,,3.0,0.0,,,,,,100204.py,100204.containing_bins:::100204.py
Function,100207.stitchModules,gpt-3-5/100207.py,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,,,,,,,2.0,0.0,,,,,,100207.py,100207.stitchModules:::100207.py
Function,100298.get_user_root_directory,gpt-3-5/100298.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,100298.py,100298.get_user_root_directory:::100298.py
Function,100320.hcenter_blit,gpt-3-5/100320.py,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,6.0,5.0,5.0,0.0,1.0,0.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,100320.py,100320.hcenter_blit:::100320.py
Function,100341.get_open_port,gpt-3-5/100341.py,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,3.0,5.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.0,,,,,,100341.py,100341.get_open_port:::100341.py
Function,100364.energy,gpt-3-5/100364.py,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.25,,,,,,100364.py,100364.energy:::100364.py
Function,100366.accel_fl,gpt-3-5/100366.py,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,7.0,6.0,6.0,5.0,1.0,0.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.71,,,,,,100366.py,100366.accel_fl:::100366.py
Function,10043.decompile,gpt-3-5/10043.py,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,2.0,1.0,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,4.5,,,,,,10043.py,10043.decompile:::10043.py
Function,100447.run_and_exit,gpt-3-5/100447.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,100447.py,100447.run_and_exit:::100447.py
Function,10048._process_instr_import_name,gpt-3-5/10048.py,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,13.0,4.0,12.0,0.0,6.0,1.0,12.0,4.0,11.0,4.0,4.0,4.0,4.0,3.0,,,,,,,2.0,0.0,,,,,,10048.py,10048._process_instr_import_name:::10048.py
Function,100482.setup,gpt-3-5/100482.py,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,100482.py,100482.setup:::100482.py
Function,10051._make_function,gpt-3-5/10051.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,10051.py,10051._make_function:::10051.py
Function,100578.log_warning,gpt-3-5/100578.py,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,3.0,1.0,2.0,11.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,3.67,,,,,,100578.py,100578.log_warning:::100578.py
Function,100579.log_error,gpt-3-5/100579.py,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,5.0,1.0,4.0,11.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.2,,,,,,100579.py,100579.log_error:::100579.py
Function,100583.set_indent,gpt-3-5/100583.py,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,2.0,1.0,1.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,5.0,,,,,,100583.py,100583.set_indent:::100583.py
Function,100584.gridPointsFromEdges,gpt-3-5/100584.py,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,7.0,6.0,6.0,0.0,1.0,0.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,100584.py,100584.gridPointsFromEdges:::100584.py
Function,100591.getPluginVersion,gpt-3-5/100591.py,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,100591.py,100591.getPluginVersion:::100591.py
Function,100645.nocatch,gpt-3-5/100645.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,100645.py,100645.nocatch:::100645.py
Function,100652.execute_get_text,gpt-3-5/100652.py,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,3.0,7.0,0.0,3.0,0.0,8.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.0,,,,,,100652.py,100652.execute_get_text:::100652.py
Function,100660.setup,gpt-3-5/100660.py,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,100660.py,100660.setup:::100660.py
Function,100728.filter_headers,gpt-3-5/100728.py,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,3.0,5.0,0.0,3.0,0.0,6.0,3.0,5.0,3.0,3.0,5.0,5.0,1.0,,,,,,,2.0,0.0,,,,,,100728.py,100728.filter_headers:::100728.py
Function,100752.disable,gpt-3-5/100752.py,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,2.5,,,,,,100752.py,100752.disable:::100752.py
Function,100761.U_ij,gpt-3-5/100761.py,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,10.0,7.0,9.0,2.0,2.0,0.0,10.0,7.0,9.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.2,,,,,,100761.py,100761.U_ij:::100761.py
Function,10080.overloaded_build,gpt-3-5/10080.py,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,10080.py,10080.overloaded_build:::10080.py
Function,100815.consumer,gpt-3-5/100815.py,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,100815.py,100815.consumer:::100815.py
Function,100824.setup_logging,gpt-3-5/100824.py,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,7.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.14,,,,,,100824.py,100824.setup_logging:::100824.py
Function,100832.config_defaults,gpt-3-5/100832.py,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,14.0,6.0,13.0,0.0,12.0,1.0,14.0,4.0,13.0,6.0,6.0,6.0,6.0,1.0,,,,,,,4.0,0.0,,,,,,100832.py,100832.config_defaults:::100832.py
Function,100834._env_filenames,gpt-3-5/100834.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,100834.py,100834._env_filenames:::100834.py
Function,100856.reactToAMQPMessage,gpt-3-5/100856.py,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,6.0,2.0,5.0,2.0,2.0,0.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.33,,,,,,100856.py,100856.reactToAMQPMessage:::100856.py
Function,100873.autoconnect_callbacks_to_qt,gpt-3-5/100873.py,,,,,,,,,,,,,,,,,,,,,,34.0,7.0,27.0,11.0,20.0,0.0,4.0,1.0,20.0,11.0,13.0,4.0,4.0,4.0,4.0,1.0,,,,,,,3.0,0.0,,,,,,100873.py,100873.autoconnect_callbacks_to_qt:::100873.py
Function,100884.recognise_model,gpt-3-5/100884.py,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,11.0,10.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.18,,,,,,100884.py,100884.recognise_model:::100884.py
Function,100987.check_token,gpt-3-5/100987.py,,,,,,,,,,,,,,,,,,,,,,23.0,3.0,2.0,1.0,1.0,18.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,9.0,,,,,,100987.py,100987.check_token:::100987.py
Function,101053.word_tokenize,gpt-3-5/101053.py,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,3.0,9.0,0.0,8.0,1.0,10.0,3.0,9.0,5.0,5.0,5.0,5.0,1.0,,,,,,,3.0,0.0,,,,,,101053.py,101053.word_tokenize:::101053.py
Function,101086.resolve_dependencies,gpt-3-5/101086.py,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,16.0,6.0,15.0,0.0,21.0,1.0,16.0,6.0,15.0,7.0,7.0,7.0,7.0,3.0,,,,,,,3.0,0.0,,,,,,101086.py,101086.resolve_dependencies:::101086.py
Function,101123.search,gpt-3-5/101123.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,101123.py,101123.search:::101123.py
Function,10119.validate_srec_checksum,gpt-3-5/10119.py,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,4.0,4.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,10119.py,10119.validate_srec_checksum:::10119.py
Function,10123.parse_srec,gpt-3-5/10123.py,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,7.0,6.0,6.0,0.0,1.0,0.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,10123.py,10123.parse_srec:::10123.py
Function,101235.is_unknown,gpt-3-5/101235.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101235.py,101235.is_unknown:::101235.py
Function,101243.sanitize_report_string,gpt-3-5/101243.py,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,101243.py,101243.sanitize_report_string:::101243.py
Function,101244.sanitize_line,gpt-3-5/101244.py,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101244.py,101244.sanitize_line:::101244.py
Function,101246.sanitize_report_list,gpt-3-5/101246.py,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,4.0,3.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.5,,,,,,101246.py,101246.sanitize_report_list:::101246.py
Function,101252.get_wind,gpt-3-5/101252.py,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,6.0,5.0,5.0,0.0,1.0,0.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101252.py,101252.get_wind:::101252.py
Function,101256.get_type_and_times,gpt-3-5/101256.py,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,15.0,6.0,14.0,0.0,5.0,1.0,12.0,6.0,11.0,5.0,5.0,5.0,5.0,1.0,,,,,,,2.0,0.0,,,,,,101256.py,101256.get_type_and_times:::101256.py
Function,101259.find_missing_taf_times,gpt-3-5/101259.py,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,14.0,4.0,13.0,0.0,5.0,1.0,13.0,4.0,12.0,4.0,4.0,4.0,4.0,3.0,,,,,,,2.0,0.0,,,,,,101259.py,101259.find_missing_taf_times:::101259.py
Function,101261._get_digit_list,gpt-3-5/101261.py,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,10.0,4.0,9.0,0.0,3.0,0.0,9.0,4.0,8.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.0,,,,,,101261.py,101261._get_digit_list:::101261.py
Function,101264.split_cloud,gpt-3-5/101264.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101264.py,101264.split_cloud:::101264.py
Function,101266.get_flight_rules,gpt-3-5/101266.py,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,1.0,10.0,0.0,5.0,1.0,7.0,1.0,6.0,5.0,5.0,9.0,9.0,5.0,,,,,,,1.0,0.0,,,,,,101266.py,101266.get_flight_rules:::101266.py
Function,101267.get_taf_flight_rules,gpt-3-5/101267.py,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,2.0,5.0,0.0,4.0,1.0,6.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,,,,,,,3.0,0.0,,,,,,101267.py,101267.get_taf_flight_rules:::101267.py
Function,101268.get_ceiling,gpt-3-5/101268.py,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,2.0,4.0,0.0,3.0,0.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,2.0,0.0,,,,,,101268.py,101268.get_ceiling:::101268.py
Function,101269.parse_date,gpt-3-5/101269.py,,,,,,,,,,,,,,,,,,,,,,19.0,4.0,15.0,4.0,14.0,0.0,4.0,1.0,15.0,4.0,14.0,5.0,5.0,5.0,5.0,4.0,,,,,,,1.0,0.0,,,,,,101269.py,101269.parse_date:::101269.py
Function,101467.cst_now,gpt-3-5/101467.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101467.py,101467.cst_now:::101467.py
Function,101469.now,gpt-3-5/101469.py,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,4.0,6.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101469.py,101469.now:::101469.py
Function,101507.sync,gpt-3-5/101507.py,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,12.0,3.0,11.0,0.0,9.0,1.0,12.0,3.0,11.0,6.0,6.0,6.0,6.0,1.0,,,,,,,4.0,0.0,,,,,,101507.py,101507.sync:::101507.py
Function,101551.createRepoObjects,gpt-3-5/101551.py,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,6.0,8.0,0.0,3.0,0.0,9.0,6.0,8.0,3.0,3.0,4.0,4.0,1.0,,,,,,,2.0,0.0,,,,,,101551.py,101551.createRepoObjects:::101551.py
Function,10157.iter_steps,gpt-3-5/10157.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.0,,,,,,10157.py,10157.iter_steps:::10157.py
Function,101571.metar,gpt-3-5/101571.py,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,3.0,4.0,0.0,2.0,0.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,1.0,0.0,,,,,,101571.py,101571.metar:::101571.py
Function,101579.slurp,gpt-3-5/101579.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.0,,,,,,101579.py,101579.slurp:::101579.py
Function,101582.resolve_request_path,gpt-3-5/101582.py,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,3.0,2.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.33,,,,,,101582.py,101582.resolve_request_path:::101582.py
Function,101616.on_post,gpt-3-5/101616.py,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,101616.py,101616.on_post:::101616.py
Function,101635.make_release,gpt-3-5/101635.py,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2.0,1.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,3.0,,,,,,101635.py,101635.make_release:::101635.py
Function,101649.pre_create,gpt-3-5/101649.py,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.5,,,,,,101649.py,101649.pre_create:::101649.py
Function,101667._compare_list,gpt-3-5/101667.py,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,9.0,2.0,8.0,0.0,8.0,1.0,8.0,2.0,7.0,5.0,5.0,6.0,6.0,1.0,,,,,,,2.0,0.0,,,,,,101667.py,101667._compare_list:::101667.py
Function,101695.inject_init,gpt-3-5/101695.py,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,17.0,6.0,16.0,0.0,1.0,0.0,13.0,5.0,12.0,3.0,3.0,3.0,3.0,1.0,,,,,,,3.0,0.0,,,,,,101695.py,101695.inject_init:::101695.py
Function,10170._getch_unix,gpt-3-5/10170.py,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,21.0,7.0,19.0,0.0,4.0,1.0,18.0,7.0,16.0,4.0,4.0,4.0,4.0,4.0,,,,,,,3.0,0.0,,,,,,10170.py,10170._getch_unix:::10170.py
Function,101714._to_rest,gpt-3-5/101714.py,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,2.0,1.0,1.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,4.5,,,,,,101714.py,101714._to_rest:::101714.py
Function,101748.get_all_tweets,gpt-3-5/101748.py,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,5.0,10.0,0.0,5.0,1.0,11.0,5.0,10.0,4.0,4.0,4.0,4.0,3.0,,,,,,,2.0,0.0,,,,,,101748.py,101748.get_all_tweets:::101748.py
Function,101750.generate_slug,gpt-3-5/101750.py,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,9.0,3.0,8.0,0.0,4.0,1.0,8.0,3.0,7.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.0,,,,,,101750.py,101750.generate_slug:::101750.py
Function,101772.sync_and_deploy_gateway,gpt-3-5/101772.py,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,,,,,,101772.py,101772.sync_and_deploy_gateway:::101772.py
Function,101774.execute_as,gpt-3-5/101774.py,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.5,,,,,,101774.py,101774.execute_as:::101774.py
Function,101781.init,gpt-3-5/101781.py,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,5.0,3.0,3.0,6.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.2,,,,,,101781.py,101781.init:::101781.py
Function,101818.unite_dataset,gpt-3-5/101818.py,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,10.0,4.0,9.0,0.0,6.0,1.0,10.0,4.0,9.0,4.0,4.0,4.0,4.0,1.0,,,,,,,2.0,0.0,,,,,,101818.py,101818.unite_dataset:::101818.py
Function,101851.benchmark,gpt-3-5/101851.py,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,11.0,6.0,10.0,0.0,4.0,1.0,11.0,6.0,10.0,3.0,3.0,3.0,3.0,1.0,,,,,,,1.0,0.0,,,,,,101851.py,101851.benchmark:::101851.py
Function,101894._get_type,gpt-3-5/101894.py,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,17.0,1.0,16.0,0.0,8.0,1.0,10.0,1.0,9.0,8.0,8.0,8.0,8.0,8.0,,,,,,,1.0,0.0,,,,,,101894.py,101894._get_type:::101894.py
Function,101937.translate,gpt-3-5/101937.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101937.py,101937.translate:::101937.py
Function,10195.print_exc_plus,gpt-3-5/10195.py,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,4.0,9.0,0.0,4.0,1.0,10.0,4.0,9.0,4.0,4.0,4.0,4.0,1.0,,,,,,,3.0,0.0,,,,,,10195.py,10195.print_exc_plus:::10195.py
Function,101974.css,gpt-3-5/101974.py,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,,,,,,101974.py,101974.css:::101974.py
