Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Function,"103.apply_format",gpt-oss/103.py,,,,,,,,,,,,,,,,,,,,,,24,0,23,6,21,1,6,1,23,6,21,6,6,6,6,4,,,,,,,2,0.04,,,,,
Module File,"103.py",gpt-oss/103.py,24,0,23,1,6,6,6,6,4,,,,,0,1,,1,,,,,24,0,23,6,21,1,0,0,23,6,21,0,0,0,0,0,6,6,6,6,4,,2,0.04,6,6,6,6,4
Function,"104.apply_gate",gpt-oss/104.py,,,,,,,,,,,,,,,,,,,,,,82,5,45,6,43,32,12,1,40,6,38,7,7,8,8,1,,,,,,,4,0.71,,,,,
Function,"104.apply_gate._gate_to_matrix",gpt-oss/104.py,,,,,,,,,,,,,,,,,,,,,,25,0,22,2,21,3,11,1,22,2,21,10,10,10,10,10,,,,,,,2,0.14,,,,,
Module File,"104.py",gpt-oss/104.py,54,3,34,18,9,9,9,9,6,,,,,0,2,,2,,,,,84,6,46,7,43,32,0,0,41,7,38,0,0,0,0,0,10,10,10,10,10,,4,0.70,17,17,18,18,11
Function,"105.advance_video_slider_by_n_frames",gpt-oss/105.py,,,,,,,,,,,,,,,,,,,,,,45,5,29,6,28,11,74,2,29,6,28,10,10,10,10,3,,,,,,,2,0.38,,,,,
Module File,"105.py",gpt-oss/105.py,45,5,29,11,10,10,10,10,3,,,,,0,1,,1,,,,,45,5,29,6,28,11,0,0,29,6,28,0,0,0,0,0,10,10,10,10,3,,2,0.38,10,10,10,10,3
Module File,"106.py",gpt-oss/106.py,34,6,9,19,4,4,4,4,4,,,,,0,1,,1,,,,,36,7,10,2,8,19,0,0,10,2,8,0,0,0,0,0,4,4,4,4,4,,2,1.90,4,4,4,4,4
Function,"106.reorder_image",gpt-oss/106.py,,,,,,,,,,,,,,,,,,,,,,34,6,9,1,8,19,4,1,9,1,8,4,4,4,4,4,,,,,,,2,2.11,,,,,
Function,"107.find_and_replace_pattern_with_aow_and_update_counters",gpt-oss/107.py,,,,,,,,,,,,,,,,,,,,,,31,6,12,8,9,13,2,0,12,8,9,2,2,2,2,1,,,,,,,1,1.08,,,,,
Module File,"107.py",gpt-oss/107.py,16,6,12,13,2,2,2,2,1,,,,,0,2,,1,,,,,34,7,13,9,10,14,1,0,13,9,10,1,1,1,1,1,2,2,2,2,1,,1,1.08,3,3,3,3,2
Module File,"108.py",gpt-oss/108.py,29,6,15,8,4,4,4,4,4,,,,,0,1,,1,,,,,33,7,18,10,14,8,0,0,18,10,14,0,0,0,0,0,4,4,4,4,4,,1,0.44,4,4,4,4,4
Function,"108.update_cargo_toml",gpt-oss/108.py,,,,,,,,,,,,,,,,,,,,,,29,6,15,7,14,8,6,1,15,7,14,4,4,4,4,4,,,,,,,1,0.53,,,,,
Module File,"109.py",gpt-oss/109.py,57,6,40,11,5,5,5,5,5,,,,,0,1,,1,,,,,57,6,40,4,39,11,0,0,16,4,15,0,0,0,0,0,5,5,5,5,5,,2,0.28,5,5,5,5,5
Function,"109.try_ensure_utf8",gpt-oss/109.py,,,,,,,,,,,,,,,,,,,,,,57,6,40,4,39,11,5,1,16,4,15,5,5,5,5,5,,,,,,,2,0.28,,,,,
Function,"11.fetch_genre",gpt-oss/11.py,,,,,,,,,,,,,,,,,,,,,,65,3,51,2,50,11,1,0,4,2,3,1,1,1,1,1,,,,,,,0,0.22,,,,,
Module File,"11.py",gpt-oss/11.py,65,3,51,11,1,1,1,1,1,,,,,0,1,,1,,,,,65,3,51,2,50,11,0,0,4,2,3,0,0,0,0,0,1,1,1,1,1,,0,0.22,1,1,1,1,1
Function,"110._build_notebook_cells",gpt-oss/110.py,,,,,,,,,,,,,,,,,,,,,,19,1,15,7,14,3,2,0,9,7,8,3,3,3,3,1,,,,,,,1,0.20,,,,,
Function,"110._default_metadata",gpt-oss/110.py,,,,,,,,,,,,,,,,,,,,,,20,0,17,1,16,3,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.18,,,,,
Function,"110._format_output",gpt-oss/110.py,,,,,,,,,,,,,,,,,,,,,,16,0,12,1,11,4,3,0,6,1,5,3,3,3,3,1,,,,,,,1,0.33,,,,,
Function,"110._get_executor",gpt-oss/110.py,,,,,,,,,,,,,,,,,,,,,,17,1,7,2,5,10,2,0,7,2,5,2,2,2,2,1,,,,,,,1,1.43,,,,,
Module File,"110.py",gpt-oss/110.py,27,3,17,7,3,3,4,4,2,,,,,0,5,,5,,,,,145,22,89,23,80,35,0,0,52,21,43,0,0,0,0,0,8,8,11,11,8,,3,0.39,17,17,20,20,12
Function,"110.save_conversation_history_to_notebook",gpt-oss/110.py,,,,,,,,,,,,,,,,,,,,,,61,11,35,9,34,15,25,1,25,7,24,8,8,11,11,8,,,,,,,3,0.43,,,,,
Class,"111.ProgrammingLanguage",gpt-oss/111.py,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,14,0,14,14,13,0,,,14,14,13,,,,,,0,0,0,0,0,1,0,0.00,0,0,0,0,0
Function,"111._count_languages",gpt-oss/111.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,5,7,0,3,0,8,5,7,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"111._folder_files",gpt-oss/111.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,3,0,4,3,3,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"111._git_tracked_files",gpt-oss/111.py,,,,,,,,,,,,,,,,,,,,,,14,0,14,3,13,0,3,0,7,3,6,3,3,3,3,1,,,,,,,1,0.00,,,,,
Function,"111._most_common_language",gpt-oss/111.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,1,3,0,2,0,4,1,3,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"111.determine_project_language",gpt-oss/111.py,,,,,,,,,,,,,,,,,,,,,,63,6,39,14,35,18,48,2,36,10,35,12,12,12,12,12,,,,,,,4,0.46,,,,,
Module File,"111.py",gpt-oss/111.py,18,1,14,4,4,4,4,4,3,,,,,1,6,,5,,,,,146,22,105,48,89,19,1,0,81,44,68,1,1,1,1,1,12,12,12,12,12,,4,0.18,24,24,24,24,17
Function,"112._async_eval_runner",gpt-oss/112.py,,,,,,,,,,,,,,,,,,,,,,97,12,45,26,27,40,6,1,30,13,25,5,5,6,6,1,,,,,,,2,0.89,,,,,
Function,"112._async_eval_runner._apply_pruner",gpt-oss/112.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,5,4,0,3,0,6,3,4,3,3,3,3,1,,,,,,,2,0.00,,,,,
Function,"112._async_eval_runner._gather",gpt-oss/112.py,,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,5,2,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"112._async_eval_runner._run",gpt-oss/112.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,1,0.00,,,,,
Module File,"112.py",gpt-oss/112.py,29,3,16,10,3,3,3,3,1,,,,,0,4,,4,,,,,110,15,55,36,27,40,0,0,40,23,25,0,0,0,0,0,5,5,6,6,1,,2,0.73,11,11,12,12,4
Function,"113.close_loggers",gpt-oss/113.py,,,,,,,,,,,,,,,,,,,,,,19,1,9,3,8,9,4,1,9,3,8,4,4,4,4,1,,,,,,,3,1.00,,,,,
Module File,"113.py",gpt-oss/113.py,19,1,9,9,4,4,4,4,1,,,,,0,1,,1,,,,,22,2,11,5,8,9,0,0,11,5,8,0,0,0,0,0,4,4,4,4,1,,3,0.82,4,4,4,4,1
Function,"114.get_nccl_id_store_by_name",gpt-oss/114.py,,,,,,,,,,,,,,,,,,,,,,23,3,5,1,4,15,2,0,5,1,4,2,2,2,2,1,,,,,,,2,3.00,,,,,
Module File,"114.py",gpt-oss/114.py,13,3,5,15,2,2,2,2,1,,,,,0,2,,1,,,,,30,6,8,4,6,16,1,0,8,4,6,1,1,1,1,1,2,2,2,2,1,,2,2.00,3,3,3,3,2
Module File,"115.py",gpt-oss/115.py,26,3,17,7,4,4,5,5,3,,,,,0,2,,2,,,,,42,6,24,11,21,12,0,0,23,11,20,0,0,0,0,0,4,4,6,6,4,,3,0.50,8,8,10,10,5
Function,"115.to_dict",gpt-oss/115.py,,,,,,,,,,,,,,,,,,,,,,40,5,23,10,21,12,4,1,22,10,20,4,4,6,6,1,,,,,,,3,0.52,,,,,
Function,"115.to_dict.is_nullable",gpt-oss/115.py,,,,,,,,,,,,,,,,,,,,,,12,0,10,3,9,2,4,1,10,3,9,4,4,4,4,4,,,,,,,1,0.20,,,,,
Function,"116.load_ip_adapter_tensors",gpt-oss/116.py,,,,,,,,,,,,,,,,,,,,,,49,7,24,4,23,18,48,2,16,4,15,8,8,9,9,4,,,,,,,3,0.75,,,,,
Module File,"116.py",gpt-oss/116.py,27,7,24,18,5,5,6,6,3,,,,,0,2,,1,,,,,63,12,32,10,27,19,2,0,24,10,19,2,2,2,2,1,8,8,9,9,4,,3,0.59,10,10,11,11,5
Function,"117.Dataset",gpt-oss/117.py,,,,,,,,,,,,,,,,,,,,,,175,19,90,37,73,66,60480,5,79,26,71,23,23,25,25,6,,,,,,,4,0.73,,,,,
Class,"117.Dataset.CustomDataset",gpt-oss/117.py,4,0,4,0,1,1,1,1,1,1,1,0,0,,,,,3,3,3,3,14,2,12,9,8,0,,,12,9,8,,,,,,2,2,2,2,1,1,1,0.00,4,4,4,4,3
Function,"117.Dataset.CustomDataset.__getitem__",gpt-oss/117.py,,,,,,,,,,,,,,,,,,,,,,5,0,5,3,4,0,2,0,5,3,4,2,2,2,2,1,,,,,,,1,0.00,,,,,
Function,"117.Dataset.CustomDataset.__init__",gpt-oss/117.py,,,,,,,,,,,,,,,,,,,,,,4,0,4,4,3,0,1,0,4,4,3,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"117.Dataset.CustomDataset.__len__",gpt-oss/117.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"117.Dataset._load_json_file",gpt-oss/117.py,,,,,,,,,,,,,,,,,,,,,,3,0,3,2,2,0,1,0,3,1,2,1,1,1,1,1,,,,,,,1,0.00,,,,,
Function,"117.Dataset._parse_line",gpt-oss/117.py,,,,,,,,,,,,,,,,,,,,,,8,0,8,1,7,0,3,0,8,1,7,3,3,3,3,3,,,,,,,1,0.00,,,,,
Module File,"117.py",gpt-oss/117.py,33,3,19,11,5,5,6,6,2,,,,,1,6,,6,,,,,184,22,96,43,73,66,0,0,85,32,71,0,0,0,0,0,23,23,25,25,6,,4,0.69,31,31,33,33,13
Class,"118.ObjectState",gpt-oss/118.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,5,0,5,1,4,0,,,5,1,4,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Class,"118.WorldState",gpt-oss/118.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,0,3,1,2,1,,,3,1,2,,,,,,0,0,0,0,0,0,0,0.33,0,0,0,0,0
Module File,"118.py",gpt-oss/118.py,28,12,19,21,3,3,3,3,1,,,,,2,2,,1,,,,,81,18,39,20,28,29,4,1,37,18,28,3,3,3,3,1,3,3,3,3,1,,1,0.74,5,5,5,5,2
Function,"118.world_state_from_bytes",gpt-oss/118.py,,,,,,,,,,,,,,,,,,,,,,52,12,19,10,18,21,2,0,19,10,18,2,2,2,2,1,,,,,,,1,1.11,,,,,
Function,"119.flush_stdin",gpt-oss/119.py,,,,,,,,,,,,,,,,,,,,,,16,0,11,3,10,5,7,1,11,3,10,5,5,5,5,5,,,,,,,3,0.45,,,,,
Module File,"119.py",gpt-oss/119.py,16,0,11,5,5,5,5,5,5,,,,,0,1,,1,,,,,20,1,14,6,10,5,0,0,14,6,10,0,0,0,0,0,5,5,5,5,5,,3,0.36,5,5,5,5,5
Function,"12.broadcast_params",gpt-oss/12.py,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,1,4,1,0,2,1,1,1,1,1,1,1,,,,,,,0,2.00,,,,,
Module File,"12.py",gpt-oss/12.py,6,0,2,4,1,1,1,1,1,,,,,0,1,,1,,,,,8,1,3,2,1,4,0,0,3,2,1,0,0,0,0,0,1,1,1,1,1,,0,1.33,1,1,1,1,1
Function,"120._get_annotator_df_col_names",gpt-oss/120.py,,,,,,,,,,,,,,,,,,,,,,41,7,25,9,21,9,18,1,16,7,14,6,6,6,6,3,,,,,,,2,0.36,,,,,
Module File,"120.py",gpt-oss/120.py,41,7,25,9,6,6,6,6,3,,,,,0,1,,1,,,,,41,7,25,9,21,9,0,0,16,7,14,0,0,0,0,0,6,6,6,6,3,,2,0.36,6,6,6,6,3
Function,"121.display_as_textured",gpt-oss/121.py,,,,,,,,,,,,,,,,,,,,,,35,4,18,2,16,13,7,1,18,2,16,7,7,7,7,7,,,,,,,2,0.72,,,,,
Module File,"121.py",gpt-oss/121.py,35,4,18,13,7,7,7,7,7,,,,,0,1,,1,,,,,35,4,18,2,16,13,0,0,18,2,16,0,0,0,0,0,7,7,7,7,7,,2,0.72,7,7,7,7,7
Function,"122._recurse",gpt-oss/122.py,,,,,,,,,,,,,,,,,,,,,,12,0,9,3,8,3,5,1,7,3,6,5,5,5,5,1,,,,,,,2,0.33,,,,,
Module File,"122.py",gpt-oss/122.py,12,0,9,3,5,5,5,5,1,,,,,0,1,,1,,,,,14,1,10,4,8,3,0,0,8,4,6,0,0,0,0,0,5,5,5,5,1,,2,0.30,5,5,5,5,1
Module File,"123.py",gpt-oss/123.py,113,6,71,39,21,21,23,23,7,,,,,0,1,,1,,,,,116,7,73,26,56,39,0,0,46,11,43,0,0,0,0,0,21,21,23,23,7,,3,0.53,21,21,23,23,7
Function,"123.run",gpt-oss/123.py,,,,,,,,,,,,,,,,,,,,,,113,6,71,24,56,39,31104,4,44,9,43,21,21,23,23,7,,,,,,,3,0.55,,,,,
Function,"124.greeting",gpt-oss/124.py,,,,,,,,,,,,,,,,,,,,,,94,9,44,17,36,41,26,1,33,11,31,8,8,8,8,5,,,,,,,2,0.93,,,,,
Function,"124.greeting._extract_text",gpt-oss/124.py,,,,,,,,,,,,,,,,,,,,,,13,0,10,2,9,3,6,1,10,2,9,6,6,6,6,6,,,,,,,3,0.30,,,,,
Module File,"124.py",gpt-oss/124.py,54,5,27,22,7,7,7,7,6,,,,,0,2,,2,,,,,98,11,46,19,36,41,0,0,35,13,31,0,0,0,0,0,8,8,8,8,6,,3,0.89,14,14,14,14,11
Module File,"125.py",gpt-oss/125.py,41,7,19,15,7,7,9,9,3,,,,,0,1,,1,,,,,43,8,20,9,17,15,0,0,20,9,17,0,0,0,0,0,7,7,9,9,3,,4,0.75,7,7,9,9,3
Function,"125.to_dict",gpt-oss/125.py,,,,,,,,,,,,,,,,,,,,,,41,7,19,8,17,15,17,1,19,8,17,7,7,9,9,3,,,,,,,4,0.79,,,,,
Function,"126.pin_auth_flow",gpt-oss/126.py,,,,,,,,,,,,,,,,,,,,,,77,9,53,14,52,15,8,1,33,14,32,8,8,8,8,8,,,,,,,4,0.28,,,,,
Module File,"126.py",gpt-oss/126.py,77,9,53,15,8,8,8,8,8,,,,,0,1,,1,,,,,80,10,55,16,52,15,0,0,35,16,32,0,0,0,0,0,8,8,8,8,8,,4,0.27,8,8,8,8,8
Function,"127.prep",gpt-oss/127.py,,,,,,,,,,,,,,,,,,,,,,28,4,13,4,12,11,6,1,13,4,12,4,4,4,4,1,,,,,,,2,0.85,,,,,
Module File,"127.py",gpt-oss/127.py,28,4,13,11,4,4,4,4,1,,,,,0,1,,1,,,,,30,5,14,5,12,11,0,0,14,5,12,0,0,0,0,0,4,4,4,4,1,,2,0.79,4,4,4,4,1
Function,"128._find_class_in_module",gpt-oss/128.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"128._load_module_from_path",gpt-oss/128.py,,,,,,,,,,,,,,,,,,,,,,9,0,8,3,7,1,2,0,8,3,7,2,2,3,3,1,,,,,,,1,0.13,,,,,
Function,"128.parse_all_graph_instances_in_directory",gpt-oss/128.py,,,,,,,,,,,,,,,,,,,,,,99,13,51,22,42,35,292,2,40,14,39,12,12,12,12,7,,,,,,,4,0.69,,,,,
Module File,"128.py",gpt-oss/128.py,37,4,20,12,5,5,5,5,3,,,,,0,3,,3,,,,,122,19,66,31,50,37,0,0,55,23,47,0,0,0,0,0,12,12,12,12,7,,4,0.56,15,15,16,16,9
Function,"129._append_few_shot_examples",gpt-oss/129.py,,,,,,,,,,,,,,,,,,,,,,62,8,30,19,25,24,15,1,25,15,24,10,10,10,10,3,,,,,,,2,0.80,,,,,
Module File,"129.py",gpt-oss/129.py,62,8,30,24,10,10,10,10,3,,,,,0,1,,1,,,,,64,9,31,20,25,24,0,0,26,16,24,0,0,0,0,0,10,10,10,10,3,,2,0.77,10,10,10,10,3
Function,"13.apply_assignment_spacing",gpt-oss/13.py,,,,,,,,,,,,,,,,,,,,,,42,6,20,5,19,16,1,0,6,5,5,2,2,2,2,1,,,,,,,0,0.80,,,,,
Module File,"13.py",gpt-oss/13.py,42,6,20,16,2,2,2,2,1,,,,,0,1,,1,,,,,44,7,21,6,19,16,0,0,7,6,5,0,0,0,0,0,2,2,2,2,1,,0,0.76,2,2,2,2,1
Function,"130.get_objects",gpt-oss/130.py,,,,,,,,,,,,,,,,,,,,,,81,11,36,10,33,34,12,1,36,8,33,12,12,14,14,10,,,,,,,4,0.94,,,,,
Function,"130.get_objects._class_attrs",gpt-oss/130.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"130.get_objects._module_attrs",gpt-oss/130.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Module File,"130.py",gpt-oss/130.py,28,4,13,11,5,5,5,5,4,,,,,0,3,,3,,,,,89,13,42,16,33,34,0,0,42,14,33,0,0,0,0,0,12,12,14,14,10,,4,0.81,14,14,16,16,12
Function,"131.mcp_client_command",gpt-oss/131.py,,,,,,,,,,,,,,,,,,,,,,47,5,31,5,30,11,4,1,16,5,15,4,4,4,4,1,,,,,,,1,0.35,,,,,
Module File,"131.py",gpt-oss/131.py,47,5,31,11,4,4,4,4,1,,,,,0,1,,1,,,,,50,6,33,7,30,11,0,0,18,7,15,0,0,0,0,0,4,4,4,4,1,,1,0.33,4,4,4,4,1
Function,"132._pick_webmerc",gpt-oss/132.py,,,,,,,,,,,,,,,,,,,,,,19,1,12,5,11,6,5,1,12,5,11,4,4,7,7,3,,,,,,,2,0.50,,,,,
Module File,"132.py",gpt-oss/132.py,19,1,12,6,4,4,7,7,3,,,,,0,1,,1,,,,,22,2,14,7,11,6,0,0,14,7,11,0,0,0,0,0,4,4,7,7,3,,2,0.43,4,4,7,7,3
Module File,"133.py",gpt-oss/133.py,14,0,7,7,2,2,2,2,1,,,,,0,1,,1,,,,,16,1,8,5,6,7,0,0,8,5,6,0,0,0,0,0,2,2,2,2,1,,1,0.88,2,2,2,2,1
Function,"133.sinc",gpt-oss/133.py,,,,,,,,,,,,,,,,,,,,,,14,0,7,4,6,7,2,0,7,4,6,2,2,2,2,1,,,,,,,1,1.00,,,,,
Module File,"134.py",gpt-oss/134.py,3,0,2,1,1,1,1,1,1,,,,,0,1,,1,,,,,3,0,2,1,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.50,1,1,1,1,1
Function,"134.show_tooltip",gpt-oss/134.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Module File,"135.py",gpt-oss/135.py,2,0,2,1,1,1,1,1,1,,,,,0,1,,1,,,,,2,0,2,1,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,,0,0.50,1,1,1,1,1
Function,"135.wrapper",gpt-oss/135.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"136._is_na",gpt-oss/136.py,,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.50,,,,,
Function,"136._is_na",gpt-oss/136.py,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,,,,,,,0,0.00,,,,,
Function,"136.atan",gpt-oss/136.py,,,,,,,,,,,,,,,,,,,,,,12,1,4,1,3,7,2,0,4,1,3,2,2,2,2,1,,,,,,,1,1.75,,,,,
Module File,"136.py",gpt-oss/136.py,5,0,3,3,2,2,2,2,1,,,,,0,4,,3,,,,,28,5,13,6,7,10,2,0,13,6,7,2,2,2,2,1,2,2,2,2,1,,1,0.77,6,6,6,6,4
Function,"137.avatar_tool",gpt-oss/137.py,,,,,,,,,,,,,,,,,,,,,,41,7,26,19,23,8,8,1,24,17,23,5,5,5,5,1,,,,,,,1,0.31,,,,,
Module File,"137.py",gpt-oss/137.py,41,7,26,8,5,5,5,5,1,,,,,0,1,,1,,,,,46,8,30,23,23,8,0,0,28,21,23,0,0,0,0,0,5,5,5,5,1,,1,0.27,5,5,5,5,1
Class,"138.Boot",gpt-oss/138.py,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,5,0,5,5,4,0,,,5,5,4,,,,,,0,0,0,0,0,1,0,0.00,0,0,0,0,0
Function,"138._detect_boot",gpt-oss/138.py,,,,,,,,,,,,,,,,,,,,,,28,3,11,2,10,14,5,1,11,2,10,4,4,4,4,4,,,,,,,2,1.27,,,,,
Module File,"138.py",gpt-oss/138.py,15,3,11,14,3,3,3,3,3,,,,,1,2,,1,,,,,42,6,21,10,16,16,2,0,21,10,16,2,2,2,2,1,4,4,4,4,4,,2,0.76,6,6,6,6,5
Function,"139._write_gha_outputs",gpt-oss/139.py,,,,,,,,,,,,,,,,,,,,,,36,3,23,12,17,10,3,0,10,6,9,3,3,3,3,1,,,,,,,2,0.43,,,,,
Module File,"139.py",gpt-oss/139.py,36,3,23,10,3,3,3,3,1,,,,,0,1,,1,,,,,38,4,24,13,17,10,0,0,11,7,9,0,0,0,0,0,3,3,3,3,1,,2,0.42,3,3,3,3,1
Class,"14.ChannelDimension",gpt-oss/14.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,0,3,3,2,0,,,3,3,2,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Function,"14.crop",gpt-oss/14.py,,,,,,,,,,,,,,,,,,,,,,54,5,35,10,27,17,96,2,18,3,17,9,9,13,13,9,,,,,,,2,0.49,,,,,
Module File,"14.py",gpt-oss/14.py,28,5,35,17,6,6,8,8,5,,,,,1,2,,1,,,,,69,8,43,16,31,22,2,0,26,9,21,2,2,2,2,1,9,9,13,13,9,,2,0.51,11,11,15,15,10
Class,"140.InfillTileOutput",gpt-oss/140.py,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,0,3,1,2,0,,,3,1,2,,,,,,0,0,0,0,0,0,0,0.00,0,0,0,0,0
Function,"140._get_opaque_tiles",gpt-oss/140.py,,,,,,,,,,,,,,,,,,,,,,25,2,20,12,17,4,16,1,18,10,17,8,8,8,8,7,,,,,,,5,0.20,,,,,
Function,"140.infill_tile",gpt-oss/140.py,,,,,,,,,,,,,,,,,,,,,,46,11,20,12,17,15,7,1,18,10,17,5,5,5,5,3,,,,,,,2,0.75,,,,,
